website_pageview_id,created_at,website_session_id,pageview_url
24358,"2012-06-21 11:30:15",12088,/products
24359,"2012-06-21 11:33:04",12089,/lander-1
24360,"2012-06-21 11:33:57",12090,/home
24361,"2012-06-21 11:34:40",12090,/products
24362,"2012-06-21 11:35:57",12090,/the-original-mr-fuzzy
24363,"2012-06-21 11:48:45",12091,/lander-1
24364,"2012-06-21 11:52:59",12092,/home
24365,"2012-06-21 11:57:13",12093,/home
24366,"2012-06-21 11:57:40",12094,/home
24367,"2012-06-21 12:01:36",12093,/products
24368,"2012-06-21 12:16:23",12095,/lander-1
24369,"2012-06-21 12:21:08",12096,/lander-1
24370,"2012-06-21 12:21:28",12095,/products
24371,"2012-06-21 12:31:22",12097,/home
24372,"2012-06-21 12:43:29",12098,/lander-1
24373,"2012-06-21 12:48:37",12099,/lander-1
24374,"2012-06-21 12:50:54",12100,/lander-1
24375,"2012-06-21 12:51:26",12101,/home
24376,"2012-06-21 12:53:01",12102,/lander-1
24377,"2012-06-21 12:57:05",12101,/products
24378,"2012-06-21 12:57:06",12103,/home
24379,"2012-06-21 12:57:31",12104,/lander-1
24380,"2012-06-21 12:58:20",12101,/the-original-mr-fuzzy
24381,"2012-06-21 13:01:34",12104,/products
24382,"2012-06-21 13:02:08",12101,/cart
24383,"2012-06-21 13:05:43",12101,/shipping
24384,"2012-06-21 13:08:49",12101,/billing
24385,"2012-06-21 13:10:34",12105,/lander-1
24386,"2012-06-21 13:14:28",12105,/products
24387,"2012-06-21 13:16:39",12105,/the-original-mr-fuzzy
24388,"2012-06-21 13:29:46",12106,/lander-1
24389,"2012-06-21 13:31:14",12106,/products
24390,"2012-06-21 13:33:45",12106,/the-original-mr-fuzzy
24391,"2012-06-21 13:35:14",12107,/home
24392,"2012-06-21 13:42:43",12108,/lander-1
24393,"2012-06-21 13:43:18",12109,/lander-1
24394,"2012-06-21 13:44:33",12110,/lander-1
24395,"2012-06-21 13:47:29",12109,/products
24396,"2012-06-21 13:49:25",12111,/lander-1
24397,"2012-06-21 13:52:41",12112,/lander-1
24398,"2012-06-21 14:16:03",12113,/home
24399,"2012-06-21 14:17:41",12114,/home
24400,"2012-06-21 14:18:46",12115,/home
24401,"2012-06-21 14:19:05",12116,/home
24402,"2012-06-21 14:19:41",12116,/products
24403,"2012-06-21 14:20:07",12113,/products
24404,"2012-06-21 14:25:36",12117,/home
24405,"2012-06-21 14:26:01",12117,/products
24406,"2012-06-21 14:26:30",12118,/lander-1
24407,"2012-06-21 14:27:22",12117,/the-original-mr-fuzzy
24408,"2012-06-21 14:31:58",12119,/lander-1
24409,"2012-06-21 14:37:51",12120,/home
24410,"2012-06-21 14:39:38",12120,/products
24411,"2012-06-21 14:48:35",12121,/lander-1
24412,"2012-06-21 14:49:20",12122,/lander-1
24413,"2012-06-21 14:50:03",12122,/products
24414,"2012-06-21 14:52:42",12121,/products
24415,"2012-06-21 14:53:34",12123,/home
24416,"2012-06-21 14:53:47",12122,/the-original-mr-fuzzy
24417,"2012-06-21 14:56:04",12121,/the-original-mr-fuzzy
24418,"2012-06-21 14:56:55",12124,/home
24419,"2012-06-21 14:58:09",12124,/products
24420,"2012-06-21 14:58:43",12123,/products
24421,"2012-06-21 15:01:34",12124,/the-original-mr-fuzzy
24422,"2012-06-21 15:02:34",12123,/the-original-mr-fuzzy
24423,"2012-06-21 15:05:22",12123,/cart
24424,"2012-06-21 15:08:23",12123,/shipping
24425,"2012-06-21 15:08:46",12123,/billing
24426,"2012-06-21 15:15:37",12125,/home
24427,"2012-06-21 15:19:39",12126,/home
24428,"2012-06-21 15:21:07",12127,/home
24429,"2012-06-21 15:22:38",12128,/home
24430,"2012-06-21 15:23:49",12126,/products
24431,"2012-06-21 15:23:57",12128,/products
24432,"2012-06-21 15:24:39",12126,/the-original-mr-fuzzy
24433,"2012-06-21 15:24:50",12127,/products
24434,"2012-06-21 15:24:55",12128,/the-original-mr-fuzzy
24435,"2012-06-21 15:27:21",12127,/the-original-mr-fuzzy
24436,"2012-06-21 15:27:54",12129,/home
24437,"2012-06-21 15:29:33",12127,/cart
24438,"2012-06-21 15:30:00",12127,/shipping
24439,"2012-06-21 15:31:02",12127,/billing
24440,"2012-06-21 15:34:15",12130,/lander-1
24441,"2012-06-21 15:37:09",12130,/products
24442,"2012-06-21 15:38:39",12130,/the-original-mr-fuzzy
24443,"2012-06-21 15:38:45",12131,/lander-1
24444,"2012-06-21 15:40:46",12132,/home
24445,"2012-06-21 15:42:03",12133,/home
24446,"2012-06-21 15:42:39",12134,/lander-1
24447,"2012-06-21 15:43:31",12135,/home
24448,"2012-06-21 15:43:58",12132,/products
24449,"2012-06-21 15:44:31",12135,/products
24450,"2012-06-21 15:48:19",12135,/the-original-mr-fuzzy
24451,"2012-06-21 15:48:20",12132,/the-original-mr-fuzzy
24452,"2012-06-21 15:50:29",12132,/cart
24453,"2012-06-21 15:54:04",12132,/shipping
24454,"2012-06-21 15:54:46",12136,/home
24455,"2012-06-21 15:54:49",12132,/billing
24456,"2012-06-21 15:59:38",12137,/lander-1
24457,"2012-06-21 16:04:42",12138,/home
24458,"2012-06-21 16:05:37",12139,/home
24459,"2012-06-21 16:07:23",12140,/home
24460,"2012-06-21 16:07:43",12141,/lander-1
24461,"2012-06-21 16:09:21",12141,/products
24462,"2012-06-21 16:12:41",12141,/the-original-mr-fuzzy
24463,"2012-06-21 16:12:49",12140,/products
24464,"2012-06-21 16:14:03",12140,/the-original-mr-fuzzy
24465,"2012-06-21 16:16:26",12141,/cart
24466,"2012-06-21 16:18:22",12141,/shipping
24467,"2012-06-21 16:21:37",12141,/billing
24468,"2012-06-21 16:25:33",12141,/thank-you-for-your-order
24469,"2012-06-21 16:30:49",12142,/home
24470,"2012-06-21 16:32:47",12142,/products
24471,"2012-06-21 16:36:39",12142,/the-original-mr-fuzzy
24472,"2012-06-21 16:37:34",12142,/cart
24473,"2012-06-21 16:39:42",12142,/shipping
24474,"2012-06-21 16:41:41",12142,/billing
24475,"2012-06-21 16:49:03",12143,/home
24476,"2012-06-21 16:50:08",12144,/lander-1
24477,"2012-06-21 16:53:56",12143,/products
24478,"2012-06-21 16:54:12",12143,/the-original-mr-fuzzy
24479,"2012-06-21 16:57:19",12145,/home
24480,"2012-06-21 16:57:43",12145,/products
24481,"2012-06-21 16:58:06",12143,/cart
24482,"2012-06-21 16:59:05",12143,/shipping
24483,"2012-06-21 17:01:51",12143,/billing
24484,"2012-06-21 17:06:55",12146,/home
24485,"2012-06-21 17:07:02",12147,/lander-1
24486,"2012-06-21 17:07:47",12147,/products
24487,"2012-06-21 17:08:04",12148,/home
24488,"2012-06-21 17:10:16",12149,/home
24489,"2012-06-21 17:10:33",12147,/the-original-mr-fuzzy
24490,"2012-06-21 17:12:17",12147,/cart
24491,"2012-06-21 17:14:02",12147,/shipping
24492,"2012-06-21 17:15:44",12147,/billing
24493,"2012-06-21 17:43:05",12150,/home
24494,"2012-06-21 17:44:49",12150,/products
24495,"2012-06-21 17:47:23",12151,/home
24496,"2012-06-21 17:48:23",12151,/products
24497,"2012-06-21 17:48:45",12150,/the-original-mr-fuzzy
24498,"2012-06-21 17:50:39",12151,/the-original-mr-fuzzy
24499,"2012-06-21 17:52:34",12150,/cart
24500,"2012-06-21 17:54:01",12152,/home
24501,"2012-06-21 17:54:28",12150,/shipping
24502,"2012-06-21 17:57:17",12150,/billing
24503,"2012-06-21 17:57:52",12153,/home
24504,"2012-06-21 18:03:16",12153,/products
24505,"2012-06-21 18:09:46",12154,/lander-1
24506,"2012-06-21 18:14:39",12155,/lander-1
24507,"2012-06-21 18:25:27",12156,/home
24508,"2012-06-21 18:28:28",12157,/home
24509,"2012-06-21 18:30:11",12156,/products
24510,"2012-06-21 18:33:52",12156,/the-original-mr-fuzzy
24511,"2012-06-21 18:37:00",12158,/home
24512,"2012-06-21 18:39:33",12159,/home
24513,"2012-06-21 18:41:22",12158,/products
24514,"2012-06-21 18:43:54",12158,/the-original-mr-fuzzy
24515,"2012-06-21 18:46:27",12158,/cart
24516,"2012-06-21 18:50:21",12158,/shipping
24517,"2012-06-21 18:50:58",12160,/lander-1
24518,"2012-06-21 18:53:06",12160,/products
24519,"2012-06-21 18:53:08",12158,/billing
24520,"2012-06-21 18:53:47",12161,/lander-1
24521,"2012-06-21 18:54:29",12160,/the-original-mr-fuzzy
24522,"2012-06-21 18:55:20",12160,/cart
24523,"2012-06-21 18:56:35",12162,/lander-1
24524,"2012-06-21 18:59:15",12163,/home
24525,"2012-06-21 18:59:22",12161,/products
24526,"2012-06-21 18:59:41",12164,/home
24527,"2012-06-21 19:04:36",12164,/products
24528,"2012-06-21 19:04:55",12165,/home
24529,"2012-06-21 19:06:54",12166,/home
24530,"2012-06-21 19:08:05",12164,/the-original-mr-fuzzy
24531,"2012-06-21 19:08:51",12167,/home
24532,"2012-06-21 19:11:34",12164,/cart
24533,"2012-06-21 19:14:16",12164,/shipping
24534,"2012-06-21 19:16:31",12164,/billing
24535,"2012-06-21 19:38:52",12168,/home
24536,"2012-06-21 19:39:56",12168,/products
24537,"2012-06-21 19:44:08",12168,/the-original-mr-fuzzy
24538,"2012-06-21 19:47:39",12168,/cart
24539,"2012-06-21 19:49:06",12168,/shipping
24540,"2012-06-21 19:49:38",12169,/lander-1
24541,"2012-06-21 19:51:38",12168,/billing
24542,"2012-06-21 19:56:11",12170,/lander-1
24543,"2012-06-21 19:57:10",12171,/home
24544,"2012-06-21 19:59:44",12168,/thank-you-for-your-order
24545,"2012-06-21 20:02:28",12172,/lander-1
24546,"2012-06-21 20:04:59",12173,/lander-1
24547,"2012-06-21 20:32:43",12174,/home
24548,"2012-06-21 20:35:45",12174,/products
24549,"2012-06-21 20:35:47",12175,/home
24550,"2012-06-21 20:37:13",12174,/the-original-mr-fuzzy
24551,"2012-06-21 20:40:40",12175,/products
24552,"2012-06-21 20:43:57",12175,/the-original-mr-fuzzy
24553,"2012-06-21 20:46:51",12176,/home
24554,"2012-06-21 20:52:53",12177,/home
24555,"2012-06-21 20:58:17",12177,/products
24556,"2012-06-21 21:01:14",12177,/the-original-mr-fuzzy
24557,"2012-06-21 21:03:45",12178,/home
24558,"2012-06-21 21:04:19",12177,/cart
24559,"2012-06-21 21:06:46",12177,/shipping
24560,"2012-06-21 21:07:10",12179,/home
24561,"2012-06-21 21:12:15",12179,/products
24562,"2012-06-21 21:15:17",12180,/lander-1
24563,"2012-06-21 21:16:28",12180,/products
24564,"2012-06-21 21:17:07",12181,/home
24565,"2012-06-21 21:24:16",12182,/home
24566,"2012-06-21 21:29:48",12182,/products
24567,"2012-06-21 21:29:55",12183,/lander-1
24568,"2012-06-21 21:30:40",12184,/lander-1
24569,"2012-06-21 21:34:20",12185,/home
24570,"2012-06-21 22:12:06",12186,/home
24571,"2012-06-21 22:18:22",12187,/home
24572,"2012-06-21 22:47:25",12188,/home
24573,"2012-06-21 23:03:15",12189,/lander-1
24574,"2012-06-21 23:45:21",12190,/lander-1
24575,"2012-06-21 23:48:15",12191,/home
24576,"2012-06-21 23:50:42",12190,/products
24577,"2012-06-21 23:53:12",12191,/products
24578,"2012-06-21 23:54:09",12191,/the-original-mr-fuzzy
24579,"2012-06-21 23:55:22",12190,/the-original-mr-fuzzy
24580,"2012-06-21 23:56:10",12190,/cart
24581,"2012-06-22 00:13:20",12192,/home
24582,"2012-06-22 00:16:40",12192,/products
24583,"2012-06-22 00:36:26",12193,/home
24584,"2012-06-22 00:39:41",12193,/products
24585,"2012-06-22 00:47:42",12194,/lander-1
24586,"2012-06-22 01:49:39",12195,/home
24587,"2012-06-22 01:51:49",12196,/lander-1
24588,"2012-06-22 01:54:15",12196,/products
24589,"2012-06-22 02:53:03",12197,/lander-1
24590,"2012-06-22 02:57:25",12198,/lander-1
24591,"2012-06-22 03:02:12",12198,/products
24592,"2012-06-22 03:04:14",12199,/home
24593,"2012-06-22 03:05:57",12198,/the-original-mr-fuzzy
24594,"2012-06-22 03:07:38",12199,/products
24595,"2012-06-22 03:10:02",12199,/the-original-mr-fuzzy
24596,"2012-06-22 03:25:44",12200,/home
24597,"2012-06-22 03:50:17",12201,/lander-1
24598,"2012-06-22 04:02:10",12202,/lander-1
24599,"2012-06-22 04:03:04",12203,/home
24600,"2012-06-22 04:06:43",12203,/products
24601,"2012-06-22 04:30:50",12204,/lander-1
24602,"2012-06-22 04:33:13",12204,/products
24603,"2012-06-22 04:33:45",12204,/the-original-mr-fuzzy
24604,"2012-06-22 04:35:21",12204,/cart
24605,"2012-06-22 04:35:44",12204,/shipping
24606,"2012-06-22 06:11:14",12205,/home
24607,"2012-06-22 06:59:16",12206,/lander-1
24608,"2012-06-22 07:08:28",12207,/home
24609,"2012-06-22 07:09:07",12208,/home
24610,"2012-06-22 07:11:24",12207,/products
24611,"2012-06-22 07:15:49",12209,/lander-1
24612,"2012-06-22 07:17:05",12210,/home
24613,"2012-06-22 07:18:48",12210,/products
24614,"2012-06-22 07:20:54",12211,/lander-1
24615,"2012-06-22 07:28:06",12212,/home
24616,"2012-06-22 07:30:08",12212,/products
24617,"2012-06-22 07:34:08",12212,/the-original-mr-fuzzy
24618,"2012-06-22 07:35:36",12213,/lander-1
24619,"2012-06-22 07:36:22",12213,/products
24620,"2012-06-22 07:57:05",12214,/home
24621,"2012-06-22 08:00:51",12215,/lander-1
24622,"2012-06-22 08:01:28",12214,/products
24623,"2012-06-22 08:24:48",12216,/home
24624,"2012-06-22 08:27:22",12217,/lander-1
24625,"2012-06-22 08:27:55",12218,/home
24626,"2012-06-22 08:29:55",12216,/products
24627,"2012-06-22 08:30:26",12216,/the-original-mr-fuzzy
24628,"2012-06-22 08:31:58",12216,/cart
24629,"2012-06-22 08:32:51",12219,/lander-1
24630,"2012-06-22 08:33:24",12216,/shipping
24631,"2012-06-22 08:36:07",12216,/billing
24632,"2012-06-22 08:39:47",12220,/lander-1
24633,"2012-06-22 08:41:18",12216,/thank-you-for-your-order
24634,"2012-06-22 08:46:38",12221,/home
24635,"2012-06-22 09:04:55",12222,/home
24636,"2012-06-22 09:17:23",12223,/home
24637,"2012-06-22 09:44:28",12224,/home
24638,"2012-06-22 09:45:19",12225,/lander-1
24639,"2012-06-22 09:45:44",12226,/lander-1
24640,"2012-06-22 09:48:21",12227,/home
24641,"2012-06-22 09:48:35",12228,/lander-1
24642,"2012-06-22 09:49:18",12226,/products
24643,"2012-06-22 09:49:33",12229,/lander-1
24644,"2012-06-22 10:04:48",12230,/lander-1
24645,"2012-06-22 10:07:44",12230,/products
24646,"2012-06-22 10:08:37",12231,/lander-1
24647,"2012-06-22 10:09:33",12231,/products
24648,"2012-06-22 10:11:19",12230,/the-original-mr-fuzzy
24649,"2012-06-22 10:12:26",12231,/the-original-mr-fuzzy
24650,"2012-06-22 10:13:46",12230,/cart
24651,"2012-06-22 10:15:02",12232,/home
24652,"2012-06-22 10:15:50",12230,/shipping
24653,"2012-06-22 10:18:32",12230,/billing
24654,"2012-06-22 10:21:00",12233,/lander-1
24655,"2012-06-22 10:24:47",12233,/products
24656,"2012-06-22 10:29:46",12234,/lander-1
24657,"2012-06-22 10:32:16",12235,/home
24658,"2012-06-22 10:34:52",12236,/home
24659,"2012-06-22 10:36:51",12237,/home
24660,"2012-06-22 10:37:02",12235,/products
24661,"2012-06-22 10:40:28",12235,/the-original-mr-fuzzy
24662,"2012-06-22 11:00:47",12238,/lander-1
24663,"2012-06-22 11:01:45",12239,/home
24664,"2012-06-22 11:04:13",12238,/products
24665,"2012-06-22 11:08:02",12238,/the-original-mr-fuzzy
24666,"2012-06-22 11:08:34",12240,/home
24667,"2012-06-22 11:10:32",12240,/products
24668,"2012-06-22 11:11:37",12238,/cart
24669,"2012-06-22 11:13:23",12241,/home
24670,"2012-06-22 11:13:43",12238,/shipping
24671,"2012-06-22 11:15:49",12238,/billing
24672,"2012-06-22 11:17:20",12241,/products
24673,"2012-06-22 11:17:32",12242,/lander-1
24674,"2012-06-22 11:21:25",12242,/products
24675,"2012-06-22 11:21:26",12241,/the-original-mr-fuzzy
24676,"2012-06-22 11:23:44",12243,/home
24677,"2012-06-22 11:25:47",12244,/lander-1
24678,"2012-06-22 11:26:10",12243,/products
24679,"2012-06-22 11:29:07",12245,/home
24680,"2012-06-22 11:30:36",12243,/the-original-mr-fuzzy
24681,"2012-06-22 11:33:27",12243,/cart
24682,"2012-06-22 11:33:51",12243,/shipping
24683,"2012-06-22 11:35:54",12243,/billing
24684,"2012-06-22 11:36:28",12246,/lander-1
24685,"2012-06-22 11:36:44",12243,/thank-you-for-your-order
24686,"2012-06-22 11:39:50",12246,/products
24687,"2012-06-22 11:40:34",12246,/the-original-mr-fuzzy
24688,"2012-06-22 11:41:03",12247,/home
24689,"2012-06-22 11:41:15",12248,/home
24690,"2012-06-22 11:42:55",12248,/products
24691,"2012-06-22 11:46:20",12248,/the-original-mr-fuzzy
24692,"2012-06-22 12:01:13",12249,/home
24693,"2012-06-22 12:02:25",12249,/products
24694,"2012-06-22 12:03:46",12249,/the-original-mr-fuzzy
24695,"2012-06-22 12:04:34",12250,/home
24696,"2012-06-22 12:06:53",12249,/cart
24697,"2012-06-22 12:09:23",12249,/shipping
24698,"2012-06-22 12:10:07",12249,/billing
24699,"2012-06-22 12:17:55",12251,/home
24700,"2012-06-22 12:23:34",12252,/home
24701,"2012-06-22 12:24:24",12253,/lander-1
24702,"2012-06-22 12:29:27",12254,/home
24703,"2012-06-22 12:31:04",12255,/lander-1
24704,"2012-06-22 12:34:45",12254,/products
24705,"2012-06-22 12:35:27",12254,/the-original-mr-fuzzy
24706,"2012-06-22 12:38:04",12256,/home
24707,"2012-06-22 12:38:25",12254,/cart
24708,"2012-06-22 12:42:09",12257,/home
24709,"2012-06-22 12:42:16",12254,/shipping
24710,"2012-06-22 12:43:02",12256,/products
24711,"2012-06-22 12:44:58",12257,/products
24712,"2012-06-22 12:45:14",12258,/lander-1
24713,"2012-06-22 12:45:17",12254,/billing
24714,"2012-06-22 12:45:53",12259,/home
24715,"2012-06-22 12:48:09",12260,/home
24716,"2012-06-22 12:48:36",12257,/the-original-mr-fuzzy
24717,"2012-06-22 12:50:21",12261,/home
24718,"2012-06-22 12:50:28",12262,/lander-1
24719,"2012-06-22 12:50:49",12258,/products
24720,"2012-06-22 12:53:20",12258,/the-original-mr-fuzzy
24721,"2012-06-22 12:54:48",12262,/products
24722,"2012-06-22 12:56:07",12263,/home
24723,"2012-06-22 12:56:16",12262,/the-original-mr-fuzzy
24724,"2012-06-22 13:00:51",12263,/products
24725,"2012-06-22 13:03:35",12264,/home
24726,"2012-06-22 13:04:21",12265,/home
24727,"2012-06-22 13:04:48",12263,/the-original-mr-fuzzy
24728,"2012-06-22 13:04:57",12266,/lander-1
24729,"2012-06-22 13:07:34",12264,/products
24730,"2012-06-22 13:09:25",12264,/the-original-mr-fuzzy
24731,"2012-06-22 13:10:47",12264,/cart
24732,"2012-06-22 13:10:59",12267,/home
24733,"2012-06-22 13:11:24",12264,/shipping
24734,"2012-06-22 13:12:14",12264,/billing
24735,"2012-06-22 13:13:48",12268,/lander-1
24736,"2012-06-22 13:14:16",12267,/products
24737,"2012-06-22 13:15:20",12268,/products
24738,"2012-06-22 13:15:51",12269,/lander-1
24739,"2012-06-22 13:16:52",12268,/the-original-mr-fuzzy
24740,"2012-06-22 13:17:18",12270,/lander-1
24741,"2012-06-22 13:19:19",12271,/lander-1
24742,"2012-06-22 13:20:03",12270,/products
24743,"2012-06-22 13:21:56",12270,/the-original-mr-fuzzy
24744,"2012-06-22 13:28:14",12272,/lander-1
24745,"2012-06-22 13:28:40",12273,/home
24746,"2012-06-22 13:29:32",12274,/home
24747,"2012-06-22 13:30:23",12275,/lander-1
24748,"2012-06-22 13:30:38",12273,/products
24749,"2012-06-22 13:35:09",12276,/lander-1
24750,"2012-06-22 13:41:28",12277,/home
24751,"2012-06-22 13:46:55",12278,/home
24752,"2012-06-22 14:08:13",12279,/lander-1
24753,"2012-06-22 14:09:22",12280,/home
24754,"2012-06-22 14:10:09",12281,/home
24755,"2012-06-22 14:10:21",12279,/products
24756,"2012-06-22 14:13:42",12282,/home
24757,"2012-06-22 14:14:57",12279,/the-original-mr-fuzzy
24758,"2012-06-22 14:16:09",12279,/cart
24759,"2012-06-22 14:17:54",12283,/home
24760,"2012-06-22 14:18:08",12279,/shipping
24761,"2012-06-22 14:18:37",12283,/products
24762,"2012-06-22 14:18:49",12279,/billing
24763,"2012-06-22 14:19:06",12284,/lander-1
24764,"2012-06-22 14:24:16",12284,/products
24765,"2012-06-22 14:24:41",12285,/lander-1
24766,"2012-06-22 14:28:07",12284,/the-original-mr-fuzzy
24767,"2012-06-22 14:29:34",12284,/cart
24768,"2012-06-22 14:29:48",12285,/products
24769,"2012-06-22 14:30:06",12284,/shipping
24770,"2012-06-22 14:30:38",12284,/billing
24771,"2012-06-22 14:33:43",12284,/thank-you-for-your-order
24772,"2012-06-22 14:37:43",12286,/home
24773,"2012-06-22 14:41:21",12286,/products
24774,"2012-06-22 14:42:05",12286,/the-original-mr-fuzzy
24775,"2012-06-22 14:47:10",12287,/lander-1
24776,"2012-06-22 14:47:53",12287,/products
24777,"2012-06-22 14:48:37",12287,/the-original-mr-fuzzy
24778,"2012-06-22 14:56:35",12288,/lander-1
24779,"2012-06-22 15:03:53",12289,/home
24780,"2012-06-22 15:05:47",12290,/lander-1
24781,"2012-06-22 15:07:03",12289,/products
24782,"2012-06-22 15:08:15",12289,/the-original-mr-fuzzy
24783,"2012-06-22 15:10:54",12290,/products
24784,"2012-06-22 15:14:26",12290,/the-original-mr-fuzzy
24785,"2012-06-22 15:15:12",12291,/home
24786,"2012-06-22 15:16:27",12292,/home
24787,"2012-06-22 15:17:43",12293,/lander-1
24788,"2012-06-22 15:20:03",12291,/products
24789,"2012-06-22 15:20:40",12291,/the-original-mr-fuzzy
24790,"2012-06-22 15:21:53",12294,/lander-1
24791,"2012-06-22 15:22:15",12294,/products
24792,"2012-06-22 15:23:18",12294,/the-original-mr-fuzzy
24793,"2012-06-22 15:26:34",12294,/cart
24794,"2012-06-22 15:29:20",12295,/home
24795,"2012-06-22 15:30:40",12296,/home
24796,"2012-06-22 15:32:47",12295,/products
24797,"2012-06-22 15:34:23",12297,/lander-1
24798,"2012-06-22 15:36:48",12298,/lander-1
24799,"2012-06-22 15:38:24",12299,/lander-1
24800,"2012-06-22 15:47:54",12300,/home
24801,"2012-06-22 15:48:17",12301,/home
24802,"2012-06-22 15:49:05",12302,/home
24803,"2012-06-22 15:50:10",12303,/home
24804,"2012-06-22 15:54:44",12304,/lander-1
24805,"2012-06-22 16:04:04",12305,/lander-1
24806,"2012-06-22 16:04:32",12306,/lander-1
24807,"2012-06-22 16:17:54",12307,/lander-1
24808,"2012-06-22 16:18:37",12307,/products
24809,"2012-06-22 16:18:52",12308,/lander-1
24810,"2012-06-22 16:19:46",12309,/home
24811,"2012-06-22 16:21:44",12307,/the-original-mr-fuzzy
24812,"2012-06-22 16:22:21",12307,/cart
24813,"2012-06-22 16:25:53",12307,/shipping
24814,"2012-06-22 16:43:01",12310,/home
24815,"2012-06-22 16:46:23",12311,/lander-1
24816,"2012-06-22 16:46:26",12310,/products
24817,"2012-06-22 16:46:38",12312,/home
24818,"2012-06-22 16:49:50",12310,/the-original-mr-fuzzy
24819,"2012-06-22 17:05:07",12313,/home
24820,"2012-06-22 17:09:20",12314,/lander-1
24821,"2012-06-22 17:10:45",12314,/products
24822,"2012-06-22 17:13:42",12314,/the-original-mr-fuzzy
24823,"2012-06-22 18:03:25",12315,/home
24824,"2012-06-22 18:05:57",12316,/lander-1
24825,"2012-06-22 18:07:02",12316,/products
24826,"2012-06-22 18:10:27",12317,/lander-1
24827,"2012-06-22 18:11:22",12316,/the-original-mr-fuzzy
24828,"2012-06-22 18:12:22",12317,/products
24829,"2012-06-22 18:15:09",12316,/cart
24830,"2012-06-22 18:16:03",12317,/the-original-mr-fuzzy
24831,"2012-06-22 18:16:36",12316,/shipping
24832,"2012-06-22 18:17:34",12318,/lander-1
24833,"2012-06-22 18:18:05",12317,/cart
24834,"2012-06-22 18:18:12",12319,/home
24835,"2012-06-22 18:19:48",12316,/billing
24836,"2012-06-22 18:20:32",12318,/products
24837,"2012-06-22 18:21:34",12317,/shipping
24838,"2012-06-22 18:24:00",12317,/billing
24839,"2012-06-22 18:28:17",12320,/home
24840,"2012-06-22 18:31:50",12321,/home
24841,"2012-06-22 18:32:43",12320,/products
24842,"2012-06-22 18:33:31",12320,/the-original-mr-fuzzy
24843,"2012-06-22 18:36:47",12321,/products
24844,"2012-06-22 18:37:12",12322,/lander-1
24845,"2012-06-22 18:38:16",12321,/the-original-mr-fuzzy
24846,"2012-06-22 18:40:22",12321,/cart
24847,"2012-06-22 18:42:19",12321,/shipping
24848,"2012-06-22 18:42:36",12323,/lander-1
24849,"2012-06-22 18:44:32",12321,/billing
24850,"2012-06-22 18:46:38",12324,/lander-1
24851,"2012-06-22 18:49:05",12321,/thank-you-for-your-order
24852,"2012-06-22 18:52:18",12325,/home
24853,"2012-06-22 18:55:50",12326,/home
24854,"2012-06-22 18:58:24",12326,/products
24855,"2012-06-22 19:09:47",12327,/home
24856,"2012-06-22 19:13:39",12327,/products
24857,"2012-06-22 19:14:01",12327,/the-original-mr-fuzzy
24858,"2012-06-22 19:16:20",12328,/lander-1
24859,"2012-06-22 19:17:49",12329,/home
24860,"2012-06-22 19:19:27",12329,/products
24861,"2012-06-22 19:21:02",12329,/the-original-mr-fuzzy
24862,"2012-06-22 19:25:01",12329,/cart
24863,"2012-06-22 19:27:35",12329,/shipping
24864,"2012-06-22 19:28:08",12329,/billing
24865,"2012-06-22 19:29:43",12330,/lander-1
24866,"2012-06-22 19:33:14",12330,/products
24867,"2012-06-22 19:33:16",12329,/thank-you-for-your-order
24868,"2012-06-22 19:35:21",12330,/the-original-mr-fuzzy
24869,"2012-06-22 19:42:49",12331,/home
24870,"2012-06-22 19:45:19",12331,/products
24871,"2012-06-22 19:48:11",12332,/home
24872,"2012-06-22 20:02:13",12333,/home
24873,"2012-06-22 20:11:12",12334,/lander-1
24874,"2012-06-22 20:15:54",12334,/products
24875,"2012-06-22 20:16:24",12335,/lander-1
24876,"2012-06-22 20:17:05",12334,/the-original-mr-fuzzy
24877,"2012-06-22 20:22:52",12336,/home
24878,"2012-06-22 20:28:20",12336,/products
24879,"2012-06-22 20:32:04",12336,/the-original-mr-fuzzy
24880,"2012-06-22 20:36:48",12337,/home
24881,"2012-06-22 20:58:38",12338,/home
24882,"2012-06-22 20:59:59",12339,/home
24883,"2012-06-22 21:04:59",12339,/products
24884,"2012-06-22 21:06:36",12339,/the-original-mr-fuzzy
24885,"2012-06-22 21:08:50",12339,/cart
24886,"2012-06-22 21:11:53",12339,/shipping
24887,"2012-06-22 21:30:27",12340,/home
24888,"2012-06-22 22:22:22",12341,/lander-1
24889,"2012-06-22 22:24:48",12341,/products
24890,"2012-06-22 22:25:49",12341,/the-original-mr-fuzzy
24891,"2012-06-22 22:32:19",12342,/home
24892,"2012-06-22 22:38:25",12343,/lander-1
24893,"2012-06-22 22:39:33",12344,/home
24894,"2012-06-22 22:42:20",12344,/products
24895,"2012-06-22 22:46:25",12345,/home
24896,"2012-06-22 22:46:47",12344,/the-original-mr-fuzzy
24897,"2012-06-22 22:49:14",12344,/cart
24898,"2012-06-22 22:52:53",12344,/shipping
24899,"2012-06-22 22:58:00",12346,/lander-1
24900,"2012-06-22 22:58:53",12346,/products
24901,"2012-06-22 22:59:41",12347,/lander-1
24902,"2012-06-22 23:00:10",12346,/the-original-mr-fuzzy
24903,"2012-06-22 23:11:29",12348,/home
24904,"2012-06-22 23:12:06",12349,/home
